id_deputado,nome_completo,sexo,uf,partido_atual,profissao,eleicao_ocupacao,eleicao_grau_instrucao,eleicao_partido,situacao,data_nascimento,data_falecimento,ano_inicio,data_saida,soma_documento,soma_glosa,soma_liquido
74840,Eurico Miranda,,RJ,PPB,436,,,,,,,1995,,0.00,0.00,0.00
74841,Fernando Paulo Nagle Gabeira,M,RJ,PV,271,,,,E,1941-02-17,,1995,,300179.06,4269.72,295909.34
74842,Fernando Antonio Folgado Gonçalves,M,RJ,PTB,196,26,Superior completo,PTB,S,1955-12-06,,1995,,150775.52,1245.21,149530.31
74843,Fernando Lopes De Almeida,M,RJ,PMDB,76,26,Superior completo,PMDB,E,1946-12-03,,1991,,242075.57,19.01,242056.56
74844,Francisco Dornelles,,RJ,PP,436,,,,,,,1991,,0.00,0.00,0.00
74845,Francisco Silva,,RJ,PP,436,,,,,,,1991,,0.00,0.00,0.00
74846,Itamar Serpa,,RJ,PSDB,436,,,,,,,1995,,0.00,0.00,0.00
74847,Jair Messias Bolsonaro,M,RJ,PP,77,26,Superior completo,PP,E,1955-03-21,,1991,,1304260.79,8009.88,1293011.16
74848,Jandira Feghali,F,RJ,PCDOB,361,196,Superior completo,PCDOB,E,1957-05-17,,1991,,704692.84,25331.67,671045.77
74849,João Ricardo Mendes,,RJ,PPB,436,,,,,,,1991,,0.00,0.00,0.00
74850,Jorge Wilson De Matos,,RJ,PMDB,436,,,,,,,1995,,0.00,0.00,0.00
74851,José Carlos Pires Coutinho,,RJ,PFL,436,,,,,,,1991,,0.00,0.00,0.00
74852,Jose Carlos Lacerda,,,,436,,,,,,,,,0.00,0.00,0.00
74853,Jose Egydio,,RJ,PL,436,,,,,,,1991,,0.00,0.00,0.00
74856,Maria Laura Monteza De Souza Carneiro,,RJ,PFL,436,136,Superior completo,PTB,,1963-05-01,,1995,,0.00,0.00,0.00
74858,Lindberg Farias,,RJ,PT,436,,,,,,,1995,,0.00,0.00,0.00
74860,Marcio Fortes,,RJ,PSDB,436,,,,,,,1995,,0.00,0.00,0.00
74861,Jorge Milton Temer,,RJ,PT,436,,,,,,,1995,,0.00,0.00,0.00
74862,Miro Teixeira,M,RJ,PROS,199,26,Superior completo,PDT,E,1945-05-27,,1991,2013-10-08,321399.87,0.00,321399.87
74863,Moreira Franco,,RJ,PMDB,436,,,,,,,1995,,0.00,0.00,0.00
75431,Maurício Alexandre Dziedricki,M,RS,PTB,0,178,Superior completo,PTB,L,1979-07-26,,2011,,1789.56,0.00,1789.56
76287,Marcelo Viviani Gonçalves,M,RJ,PDT,399,160,Ensino médio completo,PDT,E,1968-05-26,,2011,,780539.68,3850.72,756159.06
76420,Rui Soares Palmeira,M,AL,PSDB,0,245,Superior completo,PSDB,V,1976-09-13,,2011,,499507.33,15012.28,483757.55
77701,Jackson Barreto De Lima,M,SE,PMDB,199,,,,V,1944-05-06,,2003,2007-05-02,579430.96,3318.09,576112.87
80920,José Luiz De França Penna,M,SP,PV,197,178,Ensino fundamental completo,PV,E,1945-12-27,,2011,,983965.91,1423.01,930990.99
81232,Irajá Silvestre Filho,M,TO,PSD,312,228,Superior completo,DEM,E,1983-02-03,,2011,2011-10-26,804002.97,29430.82,763984.15
81512,Luciana De Almeida Costa,F,SP,PR,38,26,Superior completo,PR,E,1972-10-16,,2007,,422295.49,1424.39,420871.10
86634,Fredo Ebling Junior,M,DF,PCDOB,0,,,,E,1956-03-03,,2007,,780.10,0.00,780.10
88950,Rodrigo Garcia,M,SP,DEM,0,199,Superior completo,DEM,L,1974-05-10,,2011,,93834.99,668.18,93166.81
89282,José Antônio Machado Reguffe,M,DF,PDT,240,45,Superior completo,PDT,E,1972-09-05,,2011,,28269.74,0.00,28269.74
92355,Vitor Paulo Araújo Dos Santos,M,RJ,PRB,149,281,Superior completo,PRB,E,1964-11-22,,2011,,656709.01,11328.88,645380.13
92776,Stefano Aguiar Dos Santos,M,MG,PSB,0,245,Superior completo,PSC,E,1976-03-03,,2011,2013-10-09,405562.32,4620.34,400941.98
94931,Lúcio Quadros Vieira Lima,M,BA,PMDB,401,398,Superior completo,PMDB,E,1962-11-19,,2011,,726401.16,49657.50,671743.66
97822,Jaqueline Maria Roriz,F,DF,PMN,314,26,Superior completo,PMN,E,1962-08-18,,2011,,678440.85,2227.04,595978.03
99654,Erivelton Lima Santana,M,BA,PSC,84,178,Superior incompleto,PSC,E,1965-01-29,,2011,,902839.34,8647.85,894256.49
104254,Rui Costa Dos Santos,M,BA,PT,213,45,Superior completo,PT,L,1963-01-18,,2011,,191135.99,1512.91,189623.08
109152,Bernardo De Vasconcellos Moreira,M,MG,PR,199,199,Superior completo,PR,E,1975-12-08,,2011,,883277.55,4319.87,878957.68
109372,Paulo Adalberto Alves Ferreira,M,RS,PT,0,49,Superior completo,PT,E,1959-02-04,,2011,,548768.87,4848.40,533358.04
114586,Cristiano José Rodrigues De Souza,M,RJ,PTDOB,47,160,Superior incompleto,PTDOB,V,1978-03-23,,2011,,165747.63,61.87,165685.76
116663,Alfredo Helio Syrkis,M,RJ,PSB,271,281,Superior completo,PV,E,1950-12-08,,2011,2013-10-08,766862.01,3524.24,750179.29
118384,Carlos Alberto Lopes,M,RJ,PMN,0,44,Superior completo,PMN,E,1945-09-29,,2011,,663220.20,8331.35,645802.50
121759,Marllos Rossano Ribeiro Gonçalves De Sampaio,M,PI,PMDB,370,421,Superior completo,PMDB,E,1974-12-28,,2011,,1011461.73,24239.14,987222.59
122158,Pedro Paulo Carvalho Teixeira,M,RJ,PMDB,45,26,Superior completo,PMDB,L,1972-06-29,,2011,,36116.11,944.33,35171.78
122195,Leonardo De Melo Gadelha,M,PB,PSC,0,26,Superior completo,PSC,E,1975-05-12,,2011,,738362.15,1498.07,713616.87
123756,Antônia Luciléia Cruz Ramos Câmara,F,AC,PSC,45,228,Superior completo,PSC,E,1970-07-17,,2011,,977841.93,24343.05,935578.68
128760,Paulo Celso Fonseca Marinho Júnior,M,MA,PMDB,0,44,Superior completo,PMDB,S,1985-02-09,,2011,,104348.38,464.99,103883.39
129037,Gabriel Guimarães De Andrade,M,MG,PT,199,199,Superior completo,PT,E,1983-06-06,,2011,,875127.09,14594.57,839389.78
129617,Amador Tut,,MT,PL,436,,,,,,,2003,,0.00,0.00,0.00
129618,Maria Gorete Pereira,F,CE,PR,348,26,Superior completo,PR,E,1952-04-10,,2003,,1698670.18,38017.80,1654910.20
131873,Carlos Wilson Rocha De Queiroz Campos,M,PE,PT,227,,,,V,1950-03-11,2009-04-11,2007,,345.02,0.00,345.02
132056,Paulo Salim Maluf,M,SP,PP,118,228,Superior completo,PP,E,1931-09-03,,2007,,608583.97,160.24,608423.73
133370,Walter Barelli,,SP,PSDB,436,167,Superior completo,PV,,1973-05-12,,2003,,0.00,0.00,0.00
133371,Antenor Naspolini,,CE,PSDB,436,,,,,,,2003,,0.00,0.00,0.00
133372,Natan Donadon,M,RO,S.PART.,431,189,Ensino médio completo,PMDB,A,1967-07-27,,2003,2013-09-06,1463125.25,7728.37,1420409.29
133373,Marco Aurélio Spall Maia,M,RS,PT,405,26,Superior incompleto,PT,E,1965-12-27,,2003,,1185709.07,8107.43,1170872.89
133374,Ademir Camilo Prates Rodrigues,M,MG,PROS,329,26,Superior completo,PDT,E,1964-05-30,,2003,2011-10-26,1375313.02,32586.12,1339132.86
133375,Edgard Montemor Fernandes,M,SP,PSB,199,,,,E,1956-06-07,,2003,,12368.87,0.00,12368.87
133376,Jair De Oliveira,,ES,PMDB,436,,,,,,,2003,,0.00,0.00,0.00
133377,André Costa,,RJ,PDT,436,228,Superior completo,DEM,,1955-10-28,,2003,,0.00,0.00,0.00
133439,André Peixoto Figueiredo Lima,M,CE,PDT,13,45,Superior completo,PDT,E,1966-11-10,,2003,,997469.25,5313.44,992017.26
133440,Ana Alencar,,TO,PSDB,436,,,,,,,2003,,0.00,0.00,0.00
133658,Capitão Wayne,,GO,PSDB,436,,,,,,,2003,,0.00,0.00,0.00
133853,Ibsen Valls Pinheiro,M,RS,PMDB,273,,,,E,1935-07-05,,1991,,574142.59,48921.68,525220.91
134115,Ana Guerra,,MG,PT,436,,,,,,,2003,,0.00,0.00,0.00
134116,Thaís Barbosa,,MT,PMDB,436,,,,,,,2003,,0.00,0.00,0.00
134893,Vitorassi,,PR,PT,436,,,,,,,2003,,0.00,0.00,0.00
135476,Jorge Vi,,AL,PSDB,436,,,,,,,2003,,0.00,0.00,0.00
136226,Alexandre Maia,,MG,PMDB,436,,,,,,,2003,,0.00,0.00,0.00
136377,Fernando Estima,,SP,PPS,436,,,,,,,2003,,539.04,0.00,539.04
136811,José Alfonso Ebert Hamm,M,RS,PP,36,26,Superior completo,PP,E,1962-04-25,,2003,,1557953.96,17165.05,1539546.84
137116,Cláudio Rorato,,PR,PMDB,436,,,,,,,2003,,0.00,0.00,0.00
137578,Fred Kohler,,RJ,PMDB,436,,,,,,,2003,,0.00,0.00,0.00
137759,Vicente Chelotti,,DF,PMDB,436,,,,,,,2003,,0.00,0.00,0.00
137983,Francisco Luiz Escórcio Lima,M,MA,PMDB,399,228,Superior completo,PMDB,E,1949-07-18,,2003,,995867.56,44772.73,939484.83
138512,Irineu Rodrigues,,PR,PPS,436,,,,,,,2003,,0.00,0.00,0.00
139133,Alceni Angelo Guerra,M,PR,DEM,196,,,,E,1945-07-21,,2007,2007-04-23,517991.98,18715.43,499276.55
139187,Edmilson Jose Valentim Dos Santos,M,RJ,PCDOB,347,26,Superior incompleto,PCDOB,E,1963-07-28,,2007,,599246.27,7943.45,591302.82
139212,Francisco Rossi De Almeida,M,SP,PMDB,146,,,,E,1940-07-10,,2007,,522917.86,4284.57,518633.29
139285,Lídice Da Mata E Souza,F,BA,PSB,45,,,,E,1956-03-12,,2007,,712153.80,3241.85,708911.95
139311,Moisés Nogueira Avelino,M,TO,PMDB,247,26,Superior completo,PMDB,E,1940-05-20,,2007,,612182.87,12227.45,599955.42
140241,Ricardo Santos,,ES,PSDB,436,,,,,,,2003,,0.00,0.00,0.00
141057,Cláudio Castanheira Diaz,M,RS,PSDB,224,61,Superior completo,PSDB,E,1953-10-03,,2003,,618525.76,11142.89,607382.87
141331,Carlos Lapa,,PE,PSB,436,,,,,,,,,0.00,0.00,0.00
141334,Clóvis Corrêa,,PE,PSB,436,,,,,,,,,0.00,0.00,0.00
141335,José Roberto Oliveira Faro,M,PA,PT,106,189,Ensino fundamental completo,PT,E,1969-06-20,,2007,,1432787.61,38048.13,1391697.58
141336,Antonio Charles Lucena De Oliveira Mello,M,PE,PTB,143,26,Superior completo,PTB,E,1967-06-23,,2007,,629262.54,813.09,628449.45
141344,Fernando Barrancos Chucre,M,SP,PSDB,166,26,Superior completo,PSDB,E,1966-08-02,,2007,,507033.44,4001.56,503031.88
141371,Adilson Soares,M,RJ,PR,199,26,Superior completo,PR,E,1940-09-11,,2007,,1219205.39,22869.52,1189802.62
141372,Aelton José De Freitas,M,MG,PR,182,26,Superior completo,PR,E,1961-12-15,,2007,,1437969.15,32703.72,1405265.43
141373,Albano Do Prado Pimentel Franco,M,SE,PSDB,267,,,,E,1940-11-22,,2007,,582761.36,6958.75,575802.61
141374,Alexandre Silveira De Oliveira,M,MG,PSD,155,26,Superior completo,PPS,L,1970-07-15,,2007,2011-10-26,563907.47,3396.53,560510.94
141375,Aline Lemos Corrêa De Oliveira Andrade,F,SP,PP,60,228,Superior incompleto,PP,E,1973-03-25,,2007,,1432511.26,17645.45,1401900.30
141376,Ana Isabel Mesquita De Oliveira,F,PA,PMDB,270,,,,E,1952-09-24,,2007,,600233.04,7193.90,593039.14
141377,Ana Lúcia Arraes De Alencar,F,PE,PSB,199,26,Superior completo,PSB,V,1947-07-28,,2007,,762878.59,6448.95,756429.64
141378,André Luiz Vargas Ilário,M,PR,PT,160,160,Ensino médio completo,PT,E,1964-03-02,,2007,,1411857.59,9601.75,1370127.37
141379,Andreia Almeida Zito Dos Santos,F,RJ,PSDB,99,26,Superior completo,PSDB,E,1974-07-13,,2007,,1233898.87,19676.56,1203985.84
141380,Angela Maria Gomes Portela,F,RR,PT,150,,,,E,1962-02-03,,2007,2007-03-14,694526.23,6295.85,688230.38
141381,Angelo Carlos Vanhoni,M,PR,PT,305,26,Superior completo,PT,E,1955-06-19,,2007,,1465181.82,22538.71,1426347.34
141382,Antônia Magalhães Da Cruz,F,BA,PR,160,26,Ensino médio completo,PR,E,1958-01-16,,2007,2007-03-05,647543.11,41325.92,606217.19
141383,Antonio Carlos Martins De Bulhões,M,SP,PRB,234,26,Superior completo,PRB,E,1968-05-05,,2007,,1376263.28,10332.92,1365211.96
141384,Antônio Carlos Valadares Filho,M,SE,PSB,40,26,Superior completo,PSB,E,1980-10-01,,2007,,1502348.83,9849.46,1492499.37
141385,Antonio Duarte Nogueira Júnior,M,SP,PSDB,31,245,Superior completo,PSDB,E,1964-05-16,,2007,,1185878.22,16543.81,1168580.38
141386,Antônio Eudes Xavier,M,CE,PT,265,245,Ensino médio completo,PT,E,1964-09-11,,2007,,1626428.17,14439.34,1600540.03
141387,Antônio Eustáquio Andrade Ferreira,M,MG,PMDB,164,26,Superior completo,PMDB,L,1953-06-18,,2007,,1247061.62,19108.48,1227775.12
141388,Antonio José Castelo Branco Medeiros,M,PI,PT,12,,,,E,1950-05-16,,2007,,229407.11,1336.14,228070.97
141389,Antônio Pedro De Siqueira Indio Da Costa,M,RJ,DEM,199,,,,E,1970-10-20,,2007,2007-04-23,466516.53,6645.69,459870.84
141390,Antônio Roberto Soares,M,MG,PV,200,26,Superior completo,PV,E,1942-06-20,,2007,,1364723.11,27046.18,1337676.93
141391,Arnaldo Calil Pereira Jardim,M,SP,PPS,114,26,Superior completo,PPS,E,1955-05-08,,2007,,1459784.09,13575.10,1398945.12
141392,Arnaldo França Vianna,M,RJ,PDT,196,,,,E,1947-11-04,,2007,,624347.04,3207.41,621139.63
141393,Bruno Campelo Rodrigues De Souza,M,PE,PSDB,399,26,Superior incompleto,PSDB,E,1970-08-05,,2007,,755124.33,7261.52,747862.81
141394,Bruno Cavalcanti De Araújo,M,PE,PSDB,199,26,Superior completo,PSDB,E,1972-03-15,,2007,,1697791.81,24832.57,1672958.48
141395,Camilo Cola,M,ES,PMDB,0,228,Ensino médio incompleto,PMDB,E,1923-07-26,,2007,,226452.71,315.57,226137.14
141396,Cândido Elpídio De Souza Vaccarezza,M,SP,PT,311,26,Superior completo,PT,E,1955-09-26,,2007,,1313463.15,7809.72,1305653.43
141397,Carlos Alberto Moreira De Mendonça Canuto,M,AL,PSC,367,,,,E,1952-01-12,,2007,2009-10-01,602468.79,10960.91,591507.88
141398,Carlos Alberto Rolim Zarattini,M,SP,PT,45,26,Superior completo,PT,E,1959-06-08,,2007,,1452255.69,23219.05,1425758.16
141399,Carlos Daudt Brizola,M,RJ,PDT,0,26,Superior incompleto,PDT,S,1978-10-11,,2007,,682766.27,8659.97,673676.46
141400,Carlos Eduardo Vieira Da Cunha,M,RS,PDT,218,211,Superior completo,PDT,E,1960-03-31,,2007,,1382369.23,3926.82,1378442.41
141401,Carlos Gomes Bezerra,M,MT,PMDB,103,26,Superior completo,PMDB,E,1941-11-04,,2007,,1434154.68,10359.20,1423795.48
141402,Carlos Orleans Brandão Junior,M,MA,PSDB,378,26,Superior completo,PSDB,E,1958-06-02,,2007,,1444461.73,7131.96,1437329.77
141403,Carlos Roberto Massa Júnior,M,PR,PSC,435,26,Superior completo,PSC,L,1981-04-19,,2007,,1144578.93,13581.25,1130997.68
141404,Cássio Taniguchi,M,PR,DEM,24,,,,L,1941-10-30,,2007,2007-04-23,329826.56,16137.41,313689.15
141405,Celso Maldaner,M,SC,PMDB,353,26,Superior completo,PMDB,E,1953-08-30,,2007,,1644159.76,16332.43,1622827.33
141406,Ciro Ferreira Gomes,M,CE,PSB,72,,,,E,1957-11-06,,2007,,183051.34,666.30,182385.04
141407,Ciro Francisco Pedrosa,M,MG,PV,369,,,,E,1956-07-09,,2007,,498470.29,3232.87,495237.42
141408,Cleber Verde Cordeiro Mendes,M,MA,PRB,293,26,Superior completo,PRB,E,1972-05-10,,2007,,1594176.40,61771.30,1474663.20
141409,Clodovil Hernandes,M,SP,PR,362,,,,V,1937-06-17,2009-03-17,2007,2007-09-25,0.00,0.00,0.00
141410,Cristiano Matheus Da Silva E Sousa,M,AL,PMDB,372,,,,V,1973-06-03,,2007,2007-03-21,0.00,0.00,0.00
141411,Dagoberto Nogueira Filho,M,MS,PDT,22,,,,E,1955-07-21,,2007,,616297.09,13158.55,603138.54
141412,Davi Alves Silva Júnior,M,MA,PR,0,26,Ensino médio completo,PR,E,1976-11-22,,2007,,1423985.78,91243.30,1332742.48
141413,Décio Nery De Lima,M,SC,PT,418,26,Superior completo,PT,E,1960-10-01,,2007,,1528637.44,11079.01,1517558.43
141414,Diógenes Luiz Basegio,M,RS,PDT,426,,,,S,1956-06-17,,2007,,0.00,0.00,0.00
141415,Djalma Vando Berger,M,SC,PSB,91,,,,V,1962-03-07,,2007,2007-03-08,0.00,0.00,0.00
141416,Edgar Moury Fernandes Sobrinho,M,PE,PMDB,225,26,Superior completo,PMDB,E,1944-01-02,,2007,,559223.53,4514.59,554708.94
141417,Édio Vieira Lopes,M,RR,PMDB,170,26,Ensino médio completo,PMDB,E,1952-01-04,,2007,,1737377.84,4797.07,1732580.77
141418,Edson Aparecido Dos Santos,M,SP,PSDB,49,26,Superior completo,PSDB,L,1957-09-15,,2007,,611501.40,13306.13,598195.27
141419,Edson Santos De Souza,M,RJ,PT,0,26,Ensino médio completo,PT,E,1954-07-21,,2007,,1132808.65,19470.24,1083299.21
141420,Eduardo Alves Do Amorim,M,SE,PSC,196,,,,E,1963-05-17,,2007,,435040.03,2459.35,432580.68
141421,Eduardo Henrique Da Fonte De Albuquerque Silva,M,PE,PP,399,26,Ensino médio completo,PP,E,1972-10-17,,2007,,1388543.17,713.27,1387829.90
141422,Efraim De Araújo Morais Filho,M,PB,DEM,199,26,Superior completo,DEM,E,1979-03-18,,2007,,1657482.66,6136.33,1650346.33
141423,Eliene José De Lima,M,MT,PSD,208,26,Superior completo,PP,E,1955-09-09,,2007,2011-10-26,1255948.36,93.45,1255854.91
141424,Elismar Fernandes Prado,M,MG,PT,7,,,,E,1972-08-12,,2007,,475142.49,1647.21,473495.28
141425,Ernandes Santos Amorim,M,RO,PTB,334,,,,E,1946-10-22,,2007,,570641.85,6854.76,563787.09
141426,Eugênio Rabelo,M,CE,PP,327,228,Ensino médio completo,PP,E,1956-05-15,,2007,,697037.62,8490.04,688547.58
141427,Fábio Augusto Ramalho Dos Santos,M,MG,PV,399,26,Superior completo,PV,E,1961-12-22,,2007,,1402319.09,13766.78,1366706.58
141428,Fábio Salustino Mesquita De Faria,M,RN,PSD,40,228,Superior completo,PMN,E,1977-09-01,,2007,2011-10-26,1546698.83,18408.37,1512142.01
141429,Felipe Catalão Maia,M,RN,DEM,199,26,Superior completo,DEM,E,1973-12-07,,2007,,1270304.51,6758.75,1263545.76
141430,Felipe Leone Bornier De Oliveira,M,RJ,PSD,399,26,Superior completo,PHS,E,1978-12-26,,2007,2011-10-26,1531142.73,24767.69,1506375.04
141431,Fernando Bezerra De Souza Coelho Filho,M,PE,PSB,40,44,Superior completo,PSB,E,1984-02-28,,2007,,1551094.56,8257.03,1542837.53
141432,Fernando Melo Da Costa,M,AC,PT,40,26,Superior completo,PT,E,1958-08-20,,2007,,638257.51,1230.86,637026.65
141433,Filipe De Almeida Pereira,M,RJ,PSC,87,26,Superior incompleto,PSC,L,1983-11-16,,2007,,1124283.79,22290.14,1101993.65
141434,Flaviano Flávio Baptista De Melo,M,AC,PMDB,201,26,Superior completo,PMDB,E,1949-11-17,,2007,,1686849.51,6625.89,1680223.62
141435,Flávio Bezerra Da Silva,M,CE,PRB,215,26,Superior completo,PRB,E,1961-02-24,,2007,2009-11-03,556051.30,2284.12,553767.18
141436,Flávio Dino De Castro E Costa,M,MA,PCDOB,279,,,,E,1968-04-30,,2007,,617416.07,8404.63,609011.44
141437,Francineto Luz De Aguiar,M,SP,PTB,154,245,Superior completo,PTB,V,1970-09-18,,2007,,0.00,0.00,0.00
141438,Francisco Ednaldo Praciano,M,AM,PT,335,26,Superior completo,PT,E,1952-02-18,,2007,,1261863.51,10090.47,1246836.20
141439,Francisco José D'Angelo Pinto,M,RJ,PT,196,26,Superior completo,PT,S,1953-02-11,,2007,,1309984.10,43108.95,1160722.73
141440,Francisco Lopes Da Silva,M,CE,PCDOB,19,26,Superior completo,PCDOB,E,1939-08-13,,2007,,1490029.32,2396.93,1487632.39
141441,George Hilton Dos Santos Cecílio,M,MG,PRB,242,26,Superior completo,PRB,E,1971-06-11,,2007,,1380741.83,2569.62,1378172.21
141442,Geraldo Roberto Siqueira De Souza,M,RJ,PR,80,,,,E,1960-03-08,,2007,2009-09-30,616711.95,16720.98,599990.97
141443,Germano Mostardeiro Bonow,M,RS,DEM,196,,,,E,1942-04-05,,2007,2007-04-23,363942.19,4226.20,359715.99
141444,Gerônimo Ciqueira Da Silva,M,AL,PFL,371,,,,V,1956-08-12,2007-03-11,2007,,0.00,0.00,0.00
141445,Gilberto José Spier Vargas,M,RS,PT,196,26,Superior completo,PT,L,1958-10-29,,2007,,1002647.38,2992.60,999654.78
141446,Gladson De Lima Cameli,M,AC,PP,188,26,Superior completo,PP,E,1978-03-26,,2007,,1750376.48,30655.57,1701196.35
141447,Guilherme Campos Júnior,M,SP,PSD,159,228,Superior completo,DEM,E,1962-11-20,,2007,2011-10-26,1378907.07,7099.07,1367663.11
141448,Homero Alves Pereira,M,MT,PSD,394,26,Superior completo,PR,V,1955-05-25,,2007,2011-10-26,1479787.41,6140.43,1473646.98
141449,Homero Barbosa Neto,M,PR,PDT,15,,,,V,1966-09-19,,1995,,11066.45,0.00,11066.45
141450,Hugo Leal Melo Da Silva,M,RJ,PROS,199,26,Superior completo,PSC,E,1962-08-06,,2007,2013-10-02,1370686.96,13637.53,1356284.83
141451,Ilderlei Souza Rodrigues Cordeiro,M,AC,PPS,322,,,,E,1977-06-28,,2007,,697226.10,2500.28,694725.82
141452,Iliobaldo Vivas Da Silva,M,RJ,PRB,434,,,,E,1957-12-29,,2007,,573183.53,23117.92,550065.61
141453,Íris De Araújo Rezende Machado,F,GO,PMDB,326,44,Ensino médio completo,PMDB,E,1943-05-07,,2007,,1290192.28,13494.11,1276698.17
141454,Jacob Alfredo Stoffels Kaefer,M,PR,PSDB,373,373,Superior completo,PSDB,E,1955-11-07,,2007,,1409963.02,7412.29,1402490.73
141455,Janete Rocha Pietá,F,SP,PT,395,26,Superior completo,PT,E,1946-11-03,,2007,,1473962.45,13278.03,1448814.60
141456,Jilmar Augustinho Tatto,M,SP,PT,238,26,Superior completo,PT,L,1965-06-25,,2007,,1257452.64,14479.62,1242973.02
141457,João Bittar Júnior,M,MG,DEM,0,245,Superior incompleto,DEM,E,1963-04-17,,2007,,1347903.11,12792.61,1334496.01
141458,João Carlos Paolilo Bacelar Filho,M,BA,PR,201,26,Superior completo,PR,E,1972-10-08,,1991,,1473607.84,36078.83,1385160.82
141459,João Da Silva Maia,M,RN,PR,45,26,Superior completo,PR,E,1953-09-20,,1991,,1396084.15,3277.93,1380260.54
141460,João Oliveira De Sousa,M,TO,DEM,40,,,,V,1952-02-22,,2007,2007-04-23,490694.28,1792.40,488901.88
141461,Joaquim Beltrão Siqueira,M,AL,PMDB,6,26,Superior completo,PMDB,V,1957-10-25,,2007,,1240532.28,14699.23,1225833.05
141462,Joaquim De Lira Maia,M,PA,DEM,36,398,Superior completo,DEM,E,1952-09-01,,2007,,1918927.45,42532.81,1686206.65
141463,José Abelardo Guimarães Camarinha,M,SP,PSB,290,26,Superior completo,PSB,E,1952-03-22,,2007,,1354184.67,2172.67,1352012.00
141464,José Airton Félix Cirilo Da Silva,M,CE,PT,20,199,Superior completo,PT,E,1957-02-21,,2011,,1646992.52,8708.55,1626283.97
141465,José Eleonildo Soares,M,MA,PSDB,40,26,Superior completo,PSDB,E,1960-05-10,,2007,,1455764.15,13578.28,1442185.87
141466,José Fernando Aparecido De Oliveira,M,MG,PV,99,,,,E,1974-05-18,,2007,,0.00,0.00,0.00
141467,José Francisco Cerqueira Tenório,M,AL,PMN,315,167,Superior completo,PMN,E,1963-02-17,,2007,,865265.35,27893.42,810183.92
141468,José Iran Barbosa Filho,M,SE,PT,81,26,Superior completo,PT,E,1966-06-21,,2007,,543872.98,3171.88,540701.10
141469,José Miguel Martini,M,MG,PHS,34,,,,E,1955-03-28,,2007,,473926.55,4742.98,469183.57
141470,José Nobre Guimarães,M,CE,PT,199,26,Superior completo,PT,E,1959-02-13,,2007,,1573815.19,20039.53,1553775.66
141471,José Paulo Toffano,M,SP,PV,33,26,Superior completo,PV,E,1970-07-05,,2007,,625701.70,5111.89,620589.81
141472,José Ricardo Alvarenga Tripoli,M,SP,PSDB,62,26,Superior completo,PSDB,E,1952-04-17,,2007,,1315915.50,27455.93,1284411.06
141473,José Roberto Santiago Gomes,M,SP,PSD,414,26,Ensino médio completo,PV,E,1958-07-01,,2007,2011-10-26,1104017.64,15895.19,1083391.98
141474,Julião Amin Castro,M,MA,PDT,199,26,Superior completo,PDT,E,1946-10-01,,2007,,603466.19,4172.25,599293.94
141475,Jurandy Loureiro Barroso,M,ES,PSC,39,26,Superior completo,PSC,E,1940-11-04,,2007,2007-03-29,643049.61,2563.31,640486.30
141476,Jusmari Terezinha De Souza Oliveira,F,BA,PR,177,,,,V,1963-03-02,,2007,2007-04-02,0.22,0.00,0.22
141477,Juvenil Alves Ferreira Filho,M,MG,PRTB,199,,,,V,1959-06-05,,2007,2007-03-15,176.50,0.00,176.50
141478,Laerte Rodrigues De Bessa,M,DF,PSC,370,26,Superior completo,PSC,E,1954-05-01,,2007,2009-09-29,507090.32,14320.05,492770.27
141479,Laurez Da Rocha Moreira,M,TO,PSB,199,26,Superior completo,PSB,V,1957-07-03,,2007,,1275736.77,3714.25,1272022.52
141480,Lázaro Botelho Martins,M,TO,PP,46,26,Ensino médio completo,PP,E,1947-02-11,,2007,,1464856.00,61423.25,1403432.75
141481,Leandro José Mendes Sampaio Fernandes,M,RJ,PPS,36,,,,E,1960-10-25,,2007,,389992.16,21174.65,368817.51
141482,Leonardo Lemos Barros Quintão,M,MG,PMDB,399,26,Superior completo,PMDB,E,1975-04-01,,2007,,1278204.60,4933.52,1273271.08
141483,Lindomar Barbosa Alves,M,RO,PV,160,26,Superior completo,PV,S,1969-10-18,,2007,,851695.36,7988.32,843707.04
141484,Lúcio Dutra Vale,M,PA,PR,40,26,Superior completo,PR,E,1972-12-27,,2007,,1429315.03,7193.59,1404346.44
141485,Luiz Carlos Ghiorzzi Busato,M,RS,PTB,375,26,Superior completo,PTB,L,1948-11-06,,2007,,584650.98,263.73,584387.25
141486,Luiz Carlos Setim,M,PR,DEM,0,26,Superior completo,DEM,V,1944-05-02,,2007,,1212943.27,8291.25,1204652.02
141487,Luiz Fernando Ramos Faria,M,MG,PP,216,26,Superior completo,PP,E,1957-09-12,,2007,,1344996.50,12778.49,1331404.37
141488,Luiz Paulo Teixeira Ferreira,M,SP,PT,199,26,Superior completo,PT,E,1961-05-06,,2007,,1348304.09,9164.93,1339139.16
141489,Luiz Paulo Vellozo Lucas,M,ES,PSDB,398,,,,E,1956-12-13,,2007,,544871.15,7960.58,536910.57
141490,Manoel Alves Da Silva Junior,M,PB,PMDB,196,196,Superior completo,PMDB,E,1964-02-21,,2007,,1690510.46,15806.20,1674704.26
141491,Manoel Ferreira,M,RJ,PR,226,,,,E,1932-05-30,,2007,2009-10-01,390811.94,3595.35,387216.59
