id_deputado,nome_completo,sexo,uf,partido_atual,profissao,eleicao_ocupacao,eleicao_grau_instrucao,eleicao_partido,situacao,data_nascimento,data_falecimento,ano_inicio,data_saida,soma_documento,soma_glosa,soma_liquido,,receita_total_eleicoes,tipo_receita,nome_parlamentar,total_bens,tipo_bem,total_despesas_eleicoes,id_municipio,votos,anos,mandatos,causa_fimdescr
160528,Danilo Jorge De Barros Cabral,M,PE,PSB,199,245,Superior completo,PSB,L,1967-04-21,,1991,,3384.2999999999997,0.0,3384.2999999999997,1247,783800,RECURSOS DE PESSOAS FÍSICAS,Danilo Cabral,2479419.27,11,783800,260545,296,0.0711841204654346,2,Secretário de Estado
160529,Aluizio Dos Santos Junior,M,RJ,PV,196,196,Superior completo,PV,V,1968-07-13,,2011,,219984.97000000003,15.82,219969.15000000005,1248,438172.31,RECURSOS DE PESSOAS FÍSICAS,Dr. Aluizio,2630882.34,11,438172.31,3300100,6,1.91649555099247,1,Renúncia
160530,Antonio José Imbassahy Da Silva,M,BA,PSDB,29,398,Superior completo,PSDB,E,1948-03-12,,2011,,889577.4400000011,2266.189999999999,878838.9799999996,1249,583982.88,RECURSOS PRÓPRIOS,Antonio Imbassahy,3154698.05,11,583982.88,290330,6,,1,
160531,Johnathan Pereira De Jesus,M,RR,PRB,399,258,Superior incompleto,PRB,E,1983-09-03,,2011,,1127663.6999999972,3691.4800000000005,1080290.539999998,1250,291500.01,RECURSOS PRÓPRIOS,Jhonatan De Jesus,2001130.98,11,291500.01,1400027,236,,1,
160532,Adriano Eli Corrêa,M,SP,DEM,372,26,Superior completo,DEM,E,1976-01-13,,2011,,594286.6799999995,4414.34,589872.3399999995,1251,199807.5,RECURSOS DE PESSOAS FÍSICAS,Eli Correa Filho,2568897.77,11,199807.5,3500105,3,,1,
160533,Liliam Sá De Paula,F,RJ,PROS,296,178,Superior incompleto,PR,E,1960-04-22,,2011,2011-10-27,734395.7600000005,7551.300000000005,726844.4600000007,1252,211261.67,RECURSOS DE PESSOAS FÍSICAS,Liliam Sá,661635,11,211261.67,3300100,27,,1,
160534,Lauriete Rodrigues Pinto,F,ES,PSC,60,145,Ensino fundamental completo,PSC,E,1970-02-23,,2011,,513757.27000000014,2216.4700000000003,506180.3900000002,1253,224922.31,RECURSOS PRÓPRIOS,Lauriete,877850,21,224841.76,3200102,199,,1,
160535,Dionilso Mateus Marcon,M,RS,PT,189,26,Ensino fundamental incompleto,PT,E,1964-09-21,,2011,,883880.1899999982,17107.87999999998,863872.3099999981,1254,282487.45,RECURSOS PRÓPRIOS,Marcon,1497399.36,13,281958.13,4300034,195,,1,
160536,Marco Antonio Tebaldi,M,SC,PSDB,179,398,Superior completo,PSDB,E,1958-01-31,,2011,,615833.710000001,4451.070000000001,599390.000000001,1255,820647.75,RECURSOS PRÓPRIOS,Marco Tebaldi,5085555.01,11,820647.75,4200051,12,,2,Secretário de Estado
160537,Gabriel Benedito Issaac Chalita,M,SP,PMDB,186,397,Superior completo,PSB,E,1969-04-30,,2011,2011-06-08,633770.18,4280.640000000002,629224.9799999995,1256,2334283.19,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Gabriel Chalita,14455314.13,19,2334155.64,3500105,248,,1,
160538,Elvino José Bohn Gass,M,RS,PT,428,26,Superior completo,PT,E,1962-02-05,,2011,,906834.1100000023,14143.719999999992,881044.5400000028,1257,470479.41,RECURSOS PRÓPRIOS,Bohn Gass,2742232.2,11,470479.41,4300109,327,,1,
160539,Anthony William Garotinho Matheus De Oliveira,M,RJ,PR,372,53,Ensino médio completo,PR,E,1960-04-18,,2011,,812496.9799999975,1938.2800000000004,802957.5299999976,1258,2574224.77,RECURSOS DE PARTIDO POLÍTICO,Anthony Garotinho,722259,12,2568519.61,3300100,1250,,1,
160540,Otoniel Carlos De Lima,M,SP,PRB,0,26,Superior completo,PRB,E,1969-06-19,,2011,,921384.6200000017,4203.700000000003,917180.9200000011,1259,176829,RECURSOS DE PESSOAS FÍSICAS,Otoniel Lima,1192294,19,176229.19,3500105,91,,1,
160541,Arthur César Pereira De Lira,M,AL,PP,321,26,Superior completo,PP,E,1969-06-25,,2011,,551981.6399999992,5490.290000000001,546491.3499999992,1260,489576.06,RECURSOS PRÓPRIOS,Arthur Lira,3852865.56,12,489522.04,2700102,1325,,1,
160542,Márcio Costa Macêdo,M,SE,PT,121,90,Superior completo,PT,E,1970-09-18,,2011,,980285.399999999,10771.049999999997,965114.3499999988,1261,1978680.11,RECURSOS DE PESSOAS FÍSICAS,Márcio Macêdo,1874241.64,11,1977644.5,2800100,21,,1,
160543,André Luis Dantas Ferreira,M,SE,PSC,345,26,Superior incompleto,PSC,E,1972-02-23,,2011,,971981.4400000003,12935.029999999999,959046.41,1262,325751.18,RECURSOS DE PESSOAS FÍSICAS,Andre Moura,706672,11,325621.45,2800100,236,,1,
160544,Junji Abe,M,SP,PSD,350,228,Superior incompleto,DEM,E,1940-12-15,,2011,2011-10-26,846439.809999999,12973.34,821716.7199999988,1263,552093.33,RECURSOS PRÓPRIOS,Junji Abe,7065300.12,11,552093.33,3500105,4,,1,
160545,Alexandre Leite Da Silva,M,SP,DEM,399,228,Superior incompleto,DEM,E,1989-04-18,,2011,,745385.510000002,6347.460000000001,713114.0200000027,1264,2918540.18,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Alexandre Leite,871027.3,21,2918448.88,3500105,3,,1,
160546,Armando Vergílio Dos Santos Júnior,M,GO,SDD,285,365,Superior incompleto,PMN,E,1965-08-03,,2011,2011-10-26,678066.07,6358.44,671707.6299999999,1265,3972989.87,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Armando Vergílio,3147402,12,3972989.87,5200050,155,,2,Secretário de Estado
160547,João Luiz Correia Argôlo Dos Santos,M,BA,SDD,354,26,Superior incompleto,PP,E,1980-06-23,,2011,2013-10-04,842767.5699999965,11321.249999999996,831446.319999996,1266,304704.96,RECURSOS PRÓPRIOS,Luiz Argôlo,3672937.05,2,304692.9,290330,389,,1,
160548,Jonas Donizette Ferreira,M,SP,PSB,372,245,Ensino médio completo,PSB,V,1965-06-25,,2011,,318915.2000000002,2818.0099999999998,316097.19000000024,1267,1005318.41,RECURSOS PRÓPRIOS,Jonas Donizette,2363141.71,11,1005121.48,3500105,17,1.88090349075975,1,Renúncia
160549,João Paulo Lima E Silva,M,PE,PT,45,245,Superior incompleto,PT,E,1952-12-31,,2011,,821825.660000002,5030.009999999998,805959.5600000023,1268,1213694.43,RECURSOS DE PESSOAS FÍSICAS,João Paulo Lima,1946268.88,11,1200704.93,260545,24,,1,
160550,Luiz Carlos Pietschmann,M,DF,PSDB,432,228,Superior incompleto,PMDB,E,1962-03-30,,2011,2013-10-01,504807.4600000001,3624.3,501183.16000000027,1269,2439680.05,RECURSOS DE PESSOAS JURÍDICAS,Luiz Pitiman,4504530.18,12,2439680.05,530010,1087,,2,Secretário de Estado
160551,Anderson Ferreira Rodrigues,M,PE,PR,0,228,Superior incompleto,PR,E,1972-12-10,,2011,,912360.4199999996,830.5000000000001,911529.9199999993,1270,163353.17,RECURSOS DE PESSOAS FÍSICAS,Anderson Ferreira,1941100.2,11,163353.17,2600054,880,,1,
160552,Danrlei De Deus Hinterholz,M,RS,PSD,204,252,Ensino médio incompleto,PTB,E,1973-04-18,,2011,2011-10-26,733576.2300000016,6559.09,725846.5000000019,1271,196049.43,RECURSOS PRÓPRIOS,Danrlei De Deus Hinterholz,1542967,21,196049.43,4300034,28,,1,
160553,Antonio Luiz Paranhos Ribeiro Leite De Brito,M,BA,PTB,40,44,Superior completo,PTB,E,1969-01-17,,2011,,862927.3299999955,9173.839999999997,853753.4899999957,1272,912835.2,RECURSOS PRÓPRIOS,Antonio Brito,2645646.81,11,912667.47,290330,4,,1,
160554,Herbson Jairo Ribeiro Bantim,M,RR,SDD,0,199,Superior completo,PSDB,E,1958-11-20,,2011,2013-10-07,740162.4500000012,5009.33,735153.1200000015,1273,191430,RECURSOS PRÓPRIOS,Berinho Bantim,3121480.65,2,191430,1400027,401,,2,Secretário de Estado
160555,Lourival Mendes Da Fonseca Filho,M,MA,PTDOB,325,167,Superior completo,PTDOB,E,1955-03-27,,2011,,747393.9899999981,5760.549999999999,741633.4399999982,1274,152220.26,RECURSOS DE PESSOAS FÍSICAS,Lourival Mendes,1518604.84,12,143063.73,2100055,281,,1,
160556,João Carlos Siqueira,M,MG,PT,11,5,Superior completo,PT,E,1967-02-28,,2011,,905613.2000000022,8789.979999999996,831960.4200000024,1275,694829.89,RECURSOS DE PESSOAS FÍSICAS,Padre João,945702.96,11,694471.68,3100104,4,,1,
160557,Claudio Alberto Castelo Branco Puty,M,PA,PT,317,136,Superior completo,PT,E,1970-08-02,,2011,,941504.289999999,895.5100000000001,925108.7799999989,1276,622570,RECURSOS DE PESSOAS JURÍDICAS,Cláudio Puty,709146,11,619411.44,150475,58,,1,
160558,Paulo Roberto Freire Da Costa,M,SP,PR,434,5,Superior completo,PR,E,1955-02-14,,2011,,856178.0000000024,8894.780000000002,846171.2700000033,1277,1254479.87,RECURSOS DE PESSOAS FÍSICAS,Paulo Freire,2784258.95,11,1253599.92,3500105,371,,1,
160559,Alceu Moreira Da Silva,M,RS,PMDB,160,26,Superior incompleto,PMDB,E,1954-06-04,,2011,,978687.7300000027,8432.9,964113.3100000028,1278,877428.59,DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO,Alceu Moreira,1825734.52,11,877428.59,4300034,102,,1,
160560,José De Filippi Júnior,M,SP,PT,201,398,Superior completo,PT,L,1957-06-02,,2011,,650957.3699999978,21056.47,616634.2399999978,1279,2816607.2,RECURSOS DE PESSOAS FÍSICAS,José De Filippi,5490434.55,12,2814505.44,3500105,6,1.91649555099247,1,Secretário de Prefeitura de Capital
160561,José Olimpio Silveira Moraes,M,SP,PP,160,160,Superior completo,PP,E,1956-12-11,,2011,,877475.050000003,14089.600000000004,858322.670000003,1280,166650.6,RECURSOS DE PESSOAS FÍSICAS,Missionário José Olimpio,3234601.09,1,166565.61,3500105,68,,1,
160562,Edson Giroto,M,MS,PMDB,201,398,Superior completo,PR,L,1959-09-23,,2011,2011-10-25,802497.0399999978,15337.450000000003,779885.1699999978,1281,3029400,RECURSOS DE PESSOAS FÍSICAS,Giroto,4818427.4,11,3029400,500390,670,2.18754277891855,1,Secretário de Estado
160563,Onofre Santo Agustini,M,SC,PSD,407,26,Ensino fundamental completo,DEM,E,1940-03-22,,2011,2011-10-26,802419.6799999994,12010.639999999996,786973.9199999995,1282,715686.41,DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO,Onofre Santo Agostini,1467753.98,11,714186.31,4200051,36,,1,
160564,Ozanilda Gondim Vital Do Rego,F,PB,PMDB,0,245,Superior completo,PMDB,E,1946-03-30,,2011,,804796.6600000008,1672.7200000000003,799123.940000001,1283,472794.06,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Nilda Gondim,1528749.66,11,422524.33,251640,19,,2,Licença Conjunta Consecutiva
160565,Mara Cristina Gabrilli,F,SP,PSDB,360,178,Superior completo,PSDB,E,1967-09-28,,2011,,819363.3299999977,5534.1,812742.4299999975,1284,1214653.97,RECURSOS DE PESSOAS FÍSICAS,Mara Gabrilli,2915429.09,11,1214033.97,3500105,10,,1,
160566,Nelson Padovani,M,PR,PSC,399,228,Superior completo,PSC,E,1948-09-17,,2011,,904803.4100000012,4576.17,900227.2400000014,1285,706460,RECURSOS DE PESSOAS JURÍDICAS,Nelson Padovani,12628015.81,2,706460,4100103,433,,1,
160567,Nelson Marchezan Júnior,M,RS,PSDB,199,26,Superior completo,PSDB,E,1971-11-30,,2011,,895825.03,46582.33,848955.1799999991,1286,1109277.45,RECURSOS DE PESSOAS JURÍDICAS,Nelson Marchezan Junior,677285.59,11,1373377.45,4300034,98,,1,
160568,Rogério Carvalho Santos,M,SE,PT,196,26,Superior completo,PT,E,1968-08-02,,2011,,1004626.3499999996,2670.149999999999,943177.2999999988,1287,827220.91,RECURSOS DE PESSOAS JURÍDICAS,Rogério Carvalho,660580,12,827136.71,2800100,229,,1,
160569,Waldenor Alves Pereira Filho,M,BA,PT,45,26,Superior completo,PT,E,1954-03-08,,2011,,907429.5899999993,2528.4300000000003,904901.1599999999,1288,326359.71,RECURSOS PRÓPRIOS,Waldenor Pereira,1391459.44,12,326325.66,290170,173,,1,
160570,Jerônimo Pizzolotto Goergen,M,RS,PP,199,26,Superior completo,PP,E,1976-01-20,,2011,,892346.6700000048,10223.919999999995,881952.7600000051,1289,793945.4,RECURSOS DE PESSOAS JURÍDICAS,Jerônimo Goergen,1528701.96,11,792071.6,4300059,13,,1,
160571,João Rodrigues,M,SC,PSD,112,245,Ensino médio completo,DEM,L,1967-03-23,,2011,2011-10-26,22529.73,0.0,22529.73,1290,796675.98,RECURSOS DE PESSOAS FÍSICAS,João Rodrigues,3876215.29,11,795175.98,4200051,3,0.0903490759753593,3,Secretário de Estado
160572,Jorge Wicks Côrte Real,M,PE,PTB,201,228,Superior completo,PTB,E,1951-05-09,,2011,,878614.6100000009,3281.9199999999996,867032.6900000009,1291,1012700,RECURSOS DE PESSOAS JURÍDICAS,Jorge Corte Real,17416102.27,11,1012696.89,260545,4,,1,
160573,João José De Arruda Júnior,M,PR,PMDB,349,44,Superior completo,PMDB,E,1976-05-22,,2011,,796812.4400000016,7357.130000000005,787655.3100000015,1292,1083523.7,RECURSOS DE PESSOAS FÍSICAS,João Arruda,3376722,12,1083443.72,4100103,21,,1,
160574,João Ananias Vasconcélos Neto,M,CE,PCDOB,128,26,Superior completo,PCDOB,E,1954-04-23,,2011,,1023556.0400000012,8277.67,991590.0900000012,1293,435980.32,RECURSOS DE PESSOAS FÍSICAS,João Ananias,1794660,12,435980.32,2300101,57,,1,
160575,Érika Jucá Kokay,F,DF,PT,305,222,Superior completo,PT,E,1957-08-15,,2011,,712917.6200000002,621.0699999999999,712296.5500000002,1294,688132.67,RECURSOS DE PESSOAS FÍSICAS,Erika Kokay,788231,11,688132.67,530010,5871,,1,
160576,Cesar Hanna Halum,M,TO,PRB,122,26,Superior completo,PPS,E,1954-03-10,,2011,2011-10-26,1177519.71,23408.000000000004,1034563.7100000002,1295,608479.67,RECURSOS PRÓPRIOS,César Halum,3930962.29,11,608451.21,1700251,5,,1,
160577,Adrian Mussi Ramos,M,RJ,PMDB,0,245,Ensino médio completo,PMDB,E,1967-03-11,,2011,,657150.2200000002,3913.7300000000005,639236.49,1296,2106386.72,RECURSOS DE PESSOAS FÍSICAS,Adrian,1515273.03,13,2106386.72,3300100,14,,1,
160578,Edmar De Souza Arruda,M,PR,PSC,45,228,Superior completo,PSC,E,1959-09-26,,2011,,847733.2200000023,15617.320000000002,823320.8900000023,1297,3062019.25,RECURSOS PRÓPRIOS,Edmar Arruda,17215294.85,13,3062019.25,4100103,3,,2,Licença Conjunta Consecutiva
160579,Alexandre Rubio Roso,M,RS,PSB,196,196,Superior completo,PSB,E,1964-11-12,,2011,,925518.1500000053,1962.4800000000002,908031.480000005,1298,184921.79,RECURSOS PRÓPRIOS,Alexandre Roso,2986852.81,11,184921.79,4300034,1,,1,
160580,Maria Aparecida Borghetti,F,PR,PROS,60,26,Superior completo,PP,E,1965-02-18,,2011,2013-10-09,845865.64,4217.290000000002,840167.9200000005,1299,1436415.43,RECURSOS DE PESSOAS JURÍDICAS,Cida Borghetti,2698618.15,2,1436358.04,4100103,1,,2,Licença Conjunta Consecutiva
160581,Assis Flávio Da Silva Melo,M,RS,PCDOB,263,105,Ensino médio completo,PCDOB,E,1962-09-14,,2011,,949471.4100000018,13764.779999999993,918997.9100000015,1300,326740,RECURSOS DE PESSOAS JURÍDICAS,Assis Melo,538311.22,13,326723.16,4300208,1,,1,
160582,José Alberto Oliveira Veloso Filho,M,MA,PMDB,99,178,Superior completo,PMDB,E,1987-02-10,,2011,,819966.6899999996,1079.72,780545.0899999997,1301,144841,RECURSOS DE PESSOAS FÍSICAS,Alberto Filho,820214.53,2,144771.35,2100055,1154,,2,Licença Conjunta Consecutiva
160584,Carlos Jose De Almeida,M,SP,PT,81,26,Superior completo,PT,V,1963-06-25,,2011,,479401.57999999664,3798.7699999999995,475602.8099999967,1302,733397.95,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Carlinhos Almeida,1047343.46,11,733104.82,3500105,2,1.83709787816564,1,Renúncia
160585,Carlaile Jesus Pedrosa,M,MG,PSDB,160,160,Ensino médio completo,PSDB,V,1950-10-03,,2011,,494720.7500000001,6915.880000000001,481804.87000000005,1303,774576.7,RECURSOS DE PESSOAS FÍSICAS,Carlaile Pedrosa,7032160.18,11,774576.7,3100104,1,1.87816563997262,1,Renúncia
160586,William Dib,M,SP,PSDB,196,196,Superior completo,PSDB,E,1946-11-25,,2011,,856039.9599999982,20860.039999999997,832749.0299999989,1304,1308622.04,RECURSOS DE PESSOAS JURÍDICAS,William Dib,5225081.33,11,1308622.04,3500105,6,,1,
160587,Fábio Ricardo Trad,M,MS,PMDB,199,199,Superior completo,PMDB,E,1969-08-18,,2011,,843381.3000000017,2298.2200000000003,841083.0800000016,1305,582166.62,RECURSOS DE PESSOAS JURÍDICAS,Fabio Trad,3824085.85,12,582166.62,500627,67,,1,
160588,Diego Leonardo De Andrade Carvalho,M,MG,PSD,40,44,Superior completo,PR,E,1977-08-08,,2011,2011-10-26,882415.8400000004,3968.2699999999995,835844.5899999997,1306,1379841.73,RECURSOS DE PESSOAS FÍSICAS,Diego Andrade,3029284.75,11,1379841.73,3100104,1,,1,
160589,Bruna Dias Furlan,F,SP,PSDB,0,258,Superior completo,PSDB,E,1983-04-28,,2011,,865988.6800000016,21830.69999999999,829614.0200000003,1307,2941790.84,RECURSOS DE PESSOAS FÍSICAS,Bruna Furlan,,,2941790.84,3500105,13,,1,
160590,Hélio Batista Dos Santos,M,MA,PSDB,367,334,Ensino médio completo,PSDB,E,1963-12-01,,2011,2013-10-31,885440.7299999979,1781.7800000000004,883658.9499999975,1308,416051.7,RECURSOS DE PESSOAS FÍSICAS,Hélio Santos,1212172.78,13,416051.7,2100055,15513,,1,
160591,Vinicius De Azevedo Gurgel,M,AP,PR,303,228,Superior completo,PRTB,E,1978-07-31,,2011,2011-08-30,1008578.1299999993,1545.3899999999999,1007032.7399999992,1309,108450,RECURSOS DE PESSOAS FÍSICAS,Vinicius Gurgel,,,108450,1600055,385,,1,
160592,José Carlos Becker De Oliveira E Silva,M,PR,PT,399,387,Superior completo,PT,E,1978-06-21,,2011,,904236.9800000007,13098.349999999999,891138.6300000002,1310,1875539.44,RECURSOS DE PARTIDO POLÍTICO,Zeca Dirceu,2252760.55,11,1873350.45,4100103,1,,1,
160593,Paulo Wagner Leite Dantas,M,RN,PV,298,178,Superior incompleto,PV,E,1962-07-19,,2011,,1006450.18,3215.8700000000003,1003234.31,1311,429458.93,RECURSOS DE PESSOAS FÍSICAS,Paulo Wagner,1233868.38,12,429397.38,2400109,221,,1,
160594,Ronaldo Miro Zülke,M,RS,PT,81,26,Superior completo,PT,E,1954-10-16,,2011,,806467.8800000026,6687.83,799030.0500000019,1312,1359285.14,DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO,Ronaldo Zulke,2598532.45,11,1358792.41,4300034,10,,1,
160595,José Carlos Vaz De Lima,M,SP,PSDB,102,26,Superior completo,PSDB,E,1952-11-29,,2011,,797993.0599999963,4075.2399999999943,793816.2199999961,1313,1707139.15,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Vaz De Lima,2848285.16,11,1707139.15,3500105,74,,1,
160596,Heuler Abreu Cruvinel,M,GO,PSD,0,17,Superior completo,DEM,E,1978-02-06,,2011,2011-10-26,901133.0499999995,31252.25,869754.8799999998,1314,2851878.46,RECURSOS PRÓPRIOS,Heuler Cruvinel,1011913.59,19,2851878.46,5200050,13,,1,
160597,Romario De Souza Faria,M,RJ,PSB,399,228,Superior incompleto,PSB,E,1966-01-29,,2011,2013-08-20,937908.2699999975,31126.92000000001,872847.6899999981,1315,308992.15,RECURSOS DE PARTIDO POLÍTICO,Romário,2329252.96,11,308992.15,3300100,218,,1,
160598,Flávia Carreiro Albuquerque Morais,F,GO,PDT,406,26,Superior completo,PDT,E,1969-04-26,,2011,,932484.7400000006,27231.769999999993,905252.9700000007,1316,3039397.04,RECURSOS PRÓPRIOS,Flávia Morais,198046,95,3070681.69,5200050,415,,1,
160599,Dimas Fabiano Toledo Júnior,M,MG,PP,0,26,Superior completo,PP,E,1973-05-23,,2011,,792264.2000000048,6176.339999999999,784343.9000000055,1317,1380529.72,RECURSOS DE PESSOAS FÍSICAS,Dimas Fabiano,4673506.34,11,1380529.72,3100104,1,,1,
160600,Arthur De Oliveira Maia Da Silva,M,BA,SDD,199,26,Superior completo,PMDB,E,1964-08-17,,2011,2013-10-04,908043.9500000008,9690.81,898353.1400000005,1318,601198.53,RECURSOS DE PESSOAS FÍSICAS,Arthur Oliveira Maia,3100931.46,11,600903.17,290330,1,,1,
160601,Marco Antônio Feliciano,M,SP,PSC,257,228,Superior completo,PSC,E,1972-10-12,,2011,,873327.0699999983,25316.829999999994,848010.2399999982,1319,226315.6,RECURSOS DE PESSOAS FÍSICAS,Pastor Marco Feliciano,3204729,1,226274.8,3500105,76,,1,
160602,Arnaldo Jordy Figueiredo,M,PA,PPS,345,26,Superior incompleto,PPS,E,1958-11-30,,2011,,986683.1200000001,4684.079999999998,978577.3000000006,1320,400972.72,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Arnaldo Jordy,,,400939.22,150475,11,,1,
160603,Amauri Santos Teixeira,M,BA,PT,71,245,Superior completo,PT,E,1957-12-01,,2011,,736147.8000000005,702.9000000000001,732718.0000000001,1321,422379.99,RECURSOS DE PESSOAS FÍSICAS,Amauri Teixeira,,,421799.33,290170,22,,1,
160604,Pedro Francisco Uczai,M,SC,PT,130,26,Superior completo,PT,E,1963-03-10,,2011,,907781.7800000019,10688.579999999998,893420.9300000025,1322,454214.1,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Pedro Uczai,2344514,12,454214.1,4200051,66,,1,
160605,Carlos Magno Ramos,M,RO,PP,124,297,Ensino médio completo,PP,E,1958-06-16,,1995,,1060014.4,8579.500000000002,1022342.4500000003,1323,878603.72,RECURSOS DE PESSOAS FÍSICAS,Carlos Magno,410669,64,878056.85,1100015,354,,1,
160606,Protógenes Pinheiro De Queiroz,M,SP,PCDOB,161,136,Superior completo,PCDOB,E,1959-05-20,,2011,,886265.0099999977,13595.43,853593.9299999976,1324,897694.37,RECURSOS DE PESSOAS FÍSICAS,Delegado Protógenes,2762176.85,11,897258.08,3500105,316,,1,
160607,Jose Luiz Stédile,M,RS,PSB,48,167,Superior completo,PSB,E,1957-08-11,,2011,,927153.98,7609.529999999997,918052.1200000007,1325,452311.5,RECURSOS DE PESSOAS FÍSICAS,Jose Stédile,577395,12,452311.5,4300406,25,,1,
160608,Maria Teresa Saenz Surita Jucá,F,RR,PMDB,274,245,Superior completo,PMDB,V,1956-08-14,,2011,,735072.3300000001,15902.0,719170.3300000001,1326,3633621.16,RECURSOS DE PESSOAS JURÍDICAS,Teresa Surita,1267367.08,45,3633621.16,1400027,389,1.91649555099247,1,Renúncia
160609,Walter Da Rocha Tosta,M,MG,PSD,246,26,Ensino médio completo,PMN,E,1958-10-20,,2011,2011-10-26,857358.0699999998,10146.989999999993,847211.0800000002,1327,387841.22,RECURSOS PRÓPRIOS,Walter Tosta,2647547.68,11,387802.96,3100104,3,,1,
160610,Valmir Carlos Da Assunção,M,BA,PT,189,26,Ensino fundamental completo,PT,E,1964-12-17,,2011,,870874.9999999986,10573.800000000001,859514.0599999985,1328,584367.43,RECURSOS DE PESSOAS FÍSICAS,Valmir Assunção,1198403.2,11,579367.43,290170,11,,1,
160611,Antônio Pinheiro Júnior,M,MG,PP,160,228,Ensino fundamental completo,PP,E,1960-04-23,,2011,,890131.8100000009,253.79999999999998,889878.0100000008,1329,2147513.66,RECURSOS DE PESSOAS FÍSICAS,Toninho Pinheiro,1426347.83,12,2147513.66,3100104,1,,1,
160612,Sergio Zveiter,M,RJ,PSD,199,199,Superior completo,PDT,E,1956-05-18,,2011,2011-10-26,130542.31000000008,0.0,130542.31000000008,1330,914802.82,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Sergio Zveiter,7526503.35,1,914177.76,3300100,22,,4,Secretário de Estado
160613,Sebastião Sibá Machado Oliveira,M,AC,PT,184,132,Superior completo,PT,E,1958-01-24,,2011,,853381.6900000012,11494.540000000003,833844.1500000004,1331,525793.22,RECURSOS DE PESSOAS JURÍDICAS,Sibá Machado,914552.76,13,525793.22,1200013,789,,1,
160614,Cleusa Rosane Ribas Ferreira,F,PR,PV,54,26,Superior completo,PV,E,1963-07-31,,2011,,545587.8299999993,3102.879999999999,542484.9499999994,1332,157716.9,RECURSOS PRÓPRIOS,Rosane Ferreira,395520,21,157681.3,4100301,10,,1,
160615,Reinaldo Azambuja Silva,M,MS,PSDB,367,26,Superior incompleto,PSDB,E,1963-05-13,,2011,,909460.3600000051,20659.450000000004,873212.1900000038,1333,3072342.95,RECURSOS DE PESSOAS FÍSICAS,Reinaldo Azambuja,40421548,11,3072342.95,500390,358,,1,
160616,Edivaldo De Holanda Braga Junior,M,MA,PTC,396,178,Superior completo,PTC,V,1978-07-01,,2011,,451601.5499999989,1282.84,450318.7099999989,1334,101575,RECURSOS PRÓPRIOS,Edivaldo Holanda Junior,1106106.71,11,101478.3,2100055,116,1.58247775496235,2,Licença Conjunta Consecutiva
160617,Thiago Mello Peixoto Da Silveira,M,GO,PSD,45,45,Superior completo,PMDB,L,1974-07-22,,2011,2011-10-26,27928.91,436.28,27492.629999999997,1335,2131713.17,RECURSOS DE PESSOAS JURÍDICAS,Thiago Peixoto,1819074.23,12,2131713.17,5200050,494,0.161533196440794,5,Secretário de Estado
160618,Edson Sampaio Pimenta,M,BA,PSD,189,167,Ensino fundamental completo,PCDOB,E,1963-12-11,,2011,2011-10-26,901243.8899999987,6274.56,894869.3299999986,1336,553386.72,RECURSOS DE PESSOAS FÍSICAS,Edson Pimenta,2789923.45,11,564398.2,290170,78,,1,
160619,José Nunes Soares,M,BA,PSD,399,26,Superior completo,DEM,E,1950-12-18,,2011,2011-10-26,976438.960000002,2057.94,958859.1100000017,1337,453999.72,RECURSOS DE PESSOAS JURÍDICAS,José Nunes,9231080.12,2,453999.72,290330,289,,1,
160620,Washington Reis De Oliveira,M,RJ,PMDB,0,245,Ensino fundamental completo,PMDB,E,1967-04-05,,2011,,813673.0799999993,2384.3099999999995,811288.7699999987,1338,626631.04,RECURSOS DE PESSOAS FÍSICAS,Washington Reis,4028731.7,19,626473.96,3300100,9,,1,
160621,Sandro Alex Cruz De Oliveira,M,PR,PPS,199,199,Superior completo,PPS,E,1972-11-25,,2011,,748079.2400000023,1516.0099999999998,746563.2300000024,1339,238200,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Sandro Alex,2407054.58,16,238110.3,4100103,1,,1,
160622,Vicente Cândido Da Silva,M,SP,PT,104,26,Superior completo,PT,E,1959-11-17,,2011,,863863.4099999993,26180.56,819764.0899999993,1340,4104082.15,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Vicente Candido,2290191.3,11,4104082.15,3500204,51,,1,
160623,José Renan Vasconcelos Calheiros Filho,M,AL,PMDB,45,45,Superior completo,PMDB,E,1979-10-08,,2011,,944720.8399999994,880.96,943839.8799999998,1341,600045.88,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Renan Filho,2079044.4,11,600045.88,2700102,3414,,1,
